Timestamp,Open,High,Low,Close,Volume,price
2025-01-08 22:00:00+00:00,3298.345402382856,3333.3040948120456,3298.1090241354286,3333.3040948120456,34683781570.095566,3333.3040948120456
2025-01-08 23:00:00+00:00,3332.945093092459,3333.428233784943,3316.8388681065862,3326.3535166540196,34337981118.213966,3326.3535166540196
2025-01-09 00:00:00+00:00,3326.3838491535807,3341.068333565458,3318.5176443466853,3341.068333565458,34295473555.65448,3341.068333565458
2025-01-09 01:00:00+00:00,3341.435799268119,3356.1514793245474,3335.5811464819258,3345.1109059308274,33866285689.079983,3345.1109059308274
2025-01-09 02:00:00+00:00,3345.302467061346,3349.8477150041076,3307.7050810232836,3337.095462281259,34620634941.06117,3337.095462281259
2025-01-09 03:00:00+00:00,3337.030526381519,3341.1184645602157,3317.3947590156013,3323.9466104436624,33479465165.980038,3323.9466104436624
2025-01-09 04:00:00+00:00,3324.2741603770096,3341.8796448128724,3311.2053912480023,3338.9763137726195,32576803968.954582,3338.9763137726195
2025-01-09 05:00:00+00:00,3338.3937256501654,3340.3662445155246,3324.304379021905,3327.8741481833877,32074539695.707,3327.8741481833877
2025-01-09 06:00:00+00:00,3327.4530610908264,3333.606002316116,3314.4644420893087,3315.750314413733,30951722763.2358,3315.750314413733
2025-01-09 07:00:00+00:00,3315.7550657683764,3323.035543910785,3283.9000506592365,3288.241159948253,30629666572.778797,3288.241159948253
2025-01-09 08:00:00+00:00,3289.19521929329,3323.9278314660783,3269.8539286134687,3308.163441090874,31179188657.736042,3308.163441090874
2025-01-09 09:00:00+00:00,3307.5796832986366,3325.36006674789,3306.5983859450785,3316.511066070602,31691596056.586483,3316.511066070602
2025-01-09 10:00:00+00:00,3317.0878191466522,3320.4784831414745,3284.1740850014335,3310.2255874518887,32189704859.5258,3310.2255874518887
2025-01-09 11:00:00+00:00,3310.0694961152462,3323.9794115861464,3294.099813522299,3299.959239731637,31919991326.916965,3299.959239731637
2025-01-09 12:00:00+00:00,3299.8286958033104,3307.196127049883,3280.267668951004,3292.9120329655484,31719802918.022396,3292.9120329655484
2025-01-09 13:00:00+00:00,3293.4664958973235,3296.82044197257,3219.362030529295,3219.362030529295,31991558989.912113,3219.362030529295
2025-01-09 14:00:00+00:00,3213.5104901604846,3250.9078075798952,3210.9411021540086,3247.032016821761,32270886512.39301,3247.032016821761
2025-01-09 15:00:00+00:00,3246.2248221765685,3333.0835565751977,3243.965994028706,3322.404211398683,32170661344.814785,3322.404211398683
2025-01-09 16:00:00+00:00,3322.5572106401546,3325.8669792794,3286.8238452647347,3301.315675733692,31792740310.194153,3301.315675733692
2025-01-09 17:00:00+00:00,3301.883724055281,3302.8235438099136,3235.805790142235,3253.558185200834,27592835097.601078,3253.558185200834
2025-01-09 18:00:00+00:00,3253.8447331788225,3268.72052998472,3246.8549612514375,3261.39274748431,26624842305.07621,3261.39274748431
2025-01-09 19:00:00+00:00,3262.7008483752775,3266.8302844466216,3213.9441714340637,3213.9441714340637,25898753354.569347,3213.9441714340637
2025-01-09 20:00:00+00:00,3206.655001771323,3212.7144007134016,3158.8225693899326,3198.9738705676446,28132380617.137436,3198.9738705676446
2025-01-09 21:00:00+00:00,3199.1908637627726,3226.034231086512,3190.5377614467197,3207.1874379975848,28313296236.03831,3207.1874379975848
2025-01-09 22:00:00+00:00,3207.890825915714,3238.000266207228,3188.793991478433,3225.89097019827,28623259626.76792,3225.89097019827
2025-01-09 23:00:00+00:00,3225.6356190120837,3232.0375751767606,3210.142968078036,3219.601602948146,28817255641.545883,3219.601602948146
2025-01-10 00:00:00+00:00,3219.66752959082,3232.1911283067775,3215.153286929784,3222.027582638241,29017266376.853535,3222.027582638241
2025-01-10 01:00:00+00:00,3221.923572242215,3239.0026983889475,3215.771717897274,3238.539061256606,29106085269.597275,3238.539061256606
2025-01-10 02:00:00+00:00,3238.7486641281002,3258.2304493375104,3232.542606262713,3241.1123336816795,28619399172.62817,3241.1123336816795
2025-01-10 03:00:00+00:00,3241.192066331886,3255.1018708317297,3240.071170800884,3254.3852457345197,28624126166.070477,3254.3852457345197
2025-01-10 04:00:00+00:00,3254.56347192447,3263.8798778887353,3247.686655492097,3252.2476889860714,28582288783.998028,3252.2476889860714
2025-01-10 05:00:00+00:00,3252.424951552558,3278.0955305335488,3243.803647169225,3262.5105458428343,28755218912.932827,3262.5105458428343
2025-01-10 06:00:00+00:00,3262.329387446454,3279.684432414128,3261.1171366721383,3278.197936555552,28834871645.94145,3278.197936555552
2025-01-10 07:00:00+00:00,3278.483714854213,3312.2239304494938,3271.8315086385182,3297.860643503975,28992463267.239094,3297.860643503975
2025-01-10 08:00:00+00:00,3297.6600025773682,3300.8974999909037,3289.153591378005,3296.205886675648,28752316420.58689,3296.205886675648
2025-01-10 09:00:00+00:00,3295.816581201756,3309.255316149715,3290.63521747109,3301.4720495816114,28374071127.065926,3301.4720495816114
2025-01-10 10:00:00+00:00,3301.5601480826367,3320.7552878026186,3298.4118641150494,3320.7552878026186,28158292892.38504,3320.7552878026186
2025-01-10 11:00:00+00:00,3320.56514627573,3320.6436520683146,3296.057036848478,3310.029172790565,28295130818.535717,3310.029172790565
2025-01-10 12:00:00+00:00,3309.6265994977307,3312.1972954040616,3293.865251000254,3310.833564474918,28164643778.98063,3310.833564474918
2025-01-10 13:00:00+00:00,3310.7501955328394,3316.0316763734436,3218.4588575471716,3249.031666096363,29446008428.93641,3249.031666096363
2025-01-10 14:00:00+00:00,3250.3575154545397,3278.0338514541336,3237.1527184867623,3258.476772741594,29502041669.700027,3258.476772741594
2025-01-10 15:00:00+00:00,3258.5695201036774,3274.6778361981947,3195.9431031118074,3245.222329670277,30461626393.78112,3245.222329670277
2025-01-10 16:00:00+00:00,3244.9495257127387,3259.7072596419202,3233.1244810825524,3249.5779108058105,30521133456.586636,3249.5779108058105
2025-01-10 17:00:00+00:00,3250.31630072409,3319.2960933119516,3243.2535838203785,3316.7242933042908,30859478784.82644,3316.7242933042908
2025-01-10 18:00:00+00:00,3316.5333786956608,3317.1726548231986,3282.3130961301144,3287.5847388545585,31096792595.445675,3287.5847388545585
2025-01-10 19:00:00+00:00,3287.36569165145,3298.7948363154565,3270.833501945224,3297.452752569068,30740395615.246925,3297.452752569068
2025-01-10 20:00:00+00:00,3298.2098547754144,3297.9369431447153,3259.7759787642913,3267.0335431691046,28447755851.306293,3267.0335431691046
2025-01-10 21:00:00+00:00,3267.6277562774453,3273.051796850664,3258.6164501874896,3265.8392968069625,27809836847.882427,3265.8392968069625
2025-01-10 22:00:00+00:00,3266.192738302367,3280.8056114298224,3260.285804688866,3270.6736441854837,26879437376.761078,3270.6736441854837
2025-01-10 23:00:00+00:00,3272.592015114924,3274.009500407124,3266.0166622711586,3267.9118553878084,26507266692.61947,3267.9118553878084
2025-01-11 00:00:00+00:00,3267.9443793706564,3268.9776606285322,3258.2243797377046,3264.3466675700433,26192197218.488888,3264.3466675700433
2025-01-11 01:00:00+00:00,3264.808235294015,3266.979263410719,3238.9180157535675,3243.1701213422543,25830490183.577354,3243.1701213422543
2025-01-11 02:00:00+00:00,3244.309446399382,3251.324990731289,3237.8081862921867,3249.149330823592,25380464949.04517,3249.149330823592
2025-01-11 03:00:00+00:00,3249.2627368855565,3248.9654184591295,3233.1328856975465,3236.4995432186693,25401350291.782604,3236.4995432186693
2025-01-11 04:00:00+00:00,3236.386952309073,3241.4428222486886,3229.9524210942704,3238.8983126681655,24926964888.015053,3238.8983126681655
2025-01-11 05:00:00+00:00,3239.1315657869723,3245.846130586133,3233.8274318484278,3244.460111625073,24515576536.59864,3244.460111625073
2025-01-11 06:00:00+00:00,3245.1252789960813,3248.727099349753,3241.6468602527884,3242.2448999503235,24265343834.039886,3242.2448999503235
2025-01-11 07:00:00+00:00,3242.757241120268,3243.1553766533452,3225.6789282254827,3233.5019196969115,23862538756.02338,3233.5019196969115
2025-01-11 08:00:00+00:00,3233.886397407342,3238.285187167047,3219.79778005227,3224.08795090456,23265199957.272076,3224.08795090456
2025-01-11 09:00:00+00:00,3224.6948615281876,3241.3254924675953,3223.7580620046683,3241.3254924675953,23218060882.500584,3241.3254924675953
2025-01-11 10:00:00+00:00,3241.8064581255235,3253.8235829483747,3241.312321653391,3253.2612436945656,22909506894.126823,3253.2612436945656
2025-01-11 11:00:00+00:00,3253.6699082664536,3277.8111308557427,3253.3034494721032,3274.164535639216,22775428209.67101,3274.164535639216
2025-01-11 12:00:00+00:00,3274.681289892864,3278.6665799426655,3268.6461824212793,3271.6119801122563,22602286760.350582,3271.6119801122563
2025-01-11 13:00:00+00:00,3272.1538020406015,3273.7617479356363,3258.285869996933,3266.263060007211,19769793488.048714,3266.263060007211
2025-01-11 14:00:00+00:00,3266.659515299288,3277.789786668241,3258.4114216206585,3277.789786668241,17894141393.71349,3277.789786668241
2025-01-11 15:00:00+00:00,3278.418398146865,3280.095528287529,3266.5973655772245,3269.1490202511677,15610790231.772709,3269.1490202511677
2025-01-11 16:00:00+00:00,3269.877443698472,3276.226192987103,3262.0198254817064,3275.083946720724,14735538637.890863,3275.083946720724
2025-01-11 17:00:00+00:00,3275.9787602211613,3275.0774681409607,3259.58580801536,3268.038996928558,13525690452.119658,3268.038996928558
2025-01-11 18:00:00+00:00,3268.4085272989773,3278.0363133556566,3265.9578060562267,3278.0363133556566,12466210990.395636,3278.0363133556566
2025-01-11 19:00:00+00:00,3278.293380844436,3280.9317899651132,3268.12787797159,3276.7857482951194,11951603599.629215,3276.7857482951194
2025-01-11 20:00:00+00:00,3276.843576312469,3298.39808364387,3274.936417327117,3296.8824546332435,11652603857.456322,3296.8824546332435
2025-01-11 21:00:00+00:00,3297.6659032420825,3317.7591325570575,3296.8987209676193,3306.1565887970273,11779964689.977081,3306.1565887970273
2025-01-11 22:00:00+00:00,3307.0788125779495,3306.7651812633,3286.1537960014803,3289.7659508366655,11765394174.210337,3289.7659508366655
2025-01-11 23:00:00+00:00,3290.5221226622966,3292.616059169472,3281.6974004149256,3282.4034487824038,11772810697.543001,3282.4034487824038
2025-01-12 00:00:00+00:00,3282.3361774354,3285.3325541503386,3278.584594484382,3281.7645790705656,11670881421.2264,3281.7645790705656
2025-01-12 01:00:00+00:00,3281.9292479549463,3287.3085794794074,3274.0087992097647,3287.3085794794074,11504222469.390232,3287.3085794794074
2025-01-12 02:00:00+00:00,3287.2472738537244,3288.0710345602693,3278.9065313395818,3287.0186758394602,11365939533.417288,3287.0186758394602
2025-01-12 03:00:00+00:00,3286.8339951208395,3289.126095906256,3277.65408000854,3283.0833061544604,11267137789.033476,3283.0833061544604
2025-01-12 04:00:00+00:00,3283.0505665090695,3287.530653194125,3279.543296712651,3281.211447805832,11210587415.324154,3281.211447805832
2025-01-12 05:00:00+00:00,3281.2429840492123,3283.4949577900015,3274.414179645632,3277.957828837436,11176740249.291847,3277.957828837436
2025-01-12 06:00:00+00:00,3277.837728721279,3279.4624920218325,3267.5980557541598,3270.5744584981853,11151588146.722836,3270.5744584981853
2025-01-12 07:00:00+00:00,3270.896274709572,3271.8045625697905,3262.6721300280215,3265.5971532871913,11025590253.156967,3265.5971532871913
2025-01-12 08:00:00+00:00,3265.217990353392,3270.092293007362,3235.1831029810514,3237.320707306737,11143622304.69456,3237.320707306737
2025-01-12 09:00:00+00:00,3237.328167524515,3243.5460028308858,3224.477010664484,3238.108376508569,11203505817.760723,3238.108376508569
2025-01-12 10:00:00+00:00,3238.2416233986287,3245.131302311277,3233.874741251745,3244.4743686425772,11206741838.794619,3244.4743686425772
2025-01-12 11:00:00+00:00,3244.1257976138077,3256.400364331289,3241.3846219771317,3252.6079716204317,10819500450.95357,3252.6079716204317
2025-01-12 12:00:00+00:00,3252.3738286820967,3264.2306211965065,3247.517433382431,3250.7953610829563,10740150352.846998,3250.7953610829563
2025-01-12 13:00:00+00:00,3250.567092730741,3268.142564447261,3248.0821101139704,3265.6347483475497,10863378849.881615,3265.6347483475497
2025-01-12 14:00:00+00:00,3265.779936218454,3278.023625344822,3264.6473934411883,3267.206509447199,11141618844.191431,3267.206509447199
2025-01-12 15:00:00+00:00,3267.4195789738596,3292.593262715475,3265.431200265226,3285.3877648932357,11435404806.937084,3285.3877648932357
2025-01-12 16:00:00+00:00,3285.1914094426033,3286.067947839776,3268.7743444895395,3278.9300463133604,11465486756.076807,3278.9300463133604
2025-01-12 17:00:00+00:00,3278.91157810507,3290.1756884005936,3278.7191482242642,3287.6772984575477,11510502638.500938,3287.6772984575477
2025-01-12 18:00:00+00:00,3287.663086885447,3298.4564914858775,3280.0847426753653,3283.032485610401,11568293881.114681,3283.032485610401
2025-01-12 19:00:00+00:00,3283.1009356376817,3286.9318778857223,3275.755726253518,3277.5722889209596,11538598773.929604,3277.5722889209596
2025-01-12 20:00:00+00:00,3277.2944527037075,3287.1250301219648,3273.119023900617,3279.380320479686,11430420275.22951,3279.380320479686
2025-01-12 21:00:00+00:00,3279.165392462947,3280.2474963597924,3263.199429487736,3265.2622599287906,11212095657.402552,3265.2622599287906
2025-01-12 22:00:00+00:00,3265.0255592115773,3266.3169229511273,3233.839110187884,3237.1670458777976,11476789933.515741,3237.1670458777976
2025-01-12 23:00:00+00:00,3236.9857778869964,3267.182377555402,3235.946709135723,3266.242596608998,11648782971.283705,3266.242596608998
2025-01-13 00:00:00+00:00,3266.3868208195477,3334.4084104381536,3264.5872690078136,3308.0646474365235,12802159106.35126,3308.0646474365235
2025-01-13 01:00:00+00:00,3308.823400464659,3309.528675743464,3252.9909276708227,3258.344980805022,13485237596.638506,3258.344980805022
2025-01-13 02:00:00+00:00,3258.5795611460244,3268.839117333592,3238.03449813904,3255.9631781771304,14269725088.740612,3255.9631781771304
2025-01-13 03:00:00+00:00,3256.4585367261825,3265.535600220137,3236.0521864216535,3240.7840737679544,14598182829.9655,3240.7840737679544
2025-01-13 04:00:00+00:00,3241.539992366972,3258.1627871551837,3237.936522498583,3237.316453658233,15002155547.346579,3237.316453658233
2025-01-13 05:00:00+00:00,3238.5548806622905,3238.320359825986,3212.996920498642,3223.1709452848336,15513380407.12372,3223.1709452848336
2025-01-13 06:00:00+00:00,3223.86110766816,3230.172494415913,3181.067689338806,3188.6597040926267,16057264045.726072,3188.6597040926267
2025-01-13 07:00:00+00:00,3189.0203548065942,3207.422812402956,3182.80886362725,3197.3875533001956,16533996761.937086,3197.3875533001956
2025-01-13 08:00:00+00:00,3197.981498845302,3203.37067674548,3162.3136871383863,3169.955322721088,16954762896.869366,3169.955322721088
2025-01-13 09:00:00+00:00,3170.389422351927,3173.5082406391143,3133.5838515584173,3152.708152665314,17927918063.81889,3152.708152665314
2025-01-13 10:00:00+00:00,3152.6796395195393,3154.2094315045915,3104.9062296615825,3119.385973149256,19135378355.212574,3119.385973149256
2025-01-13 11:00:00+00:00,3119.239082766883,3120.445081091708,3052.490215466463,3053.2380701459633,20908670754.207558,3053.2380701459633
2025-01-13 12:00:00+00:00,3054.031900429363,3080.3917806799845,3037.741861520028,3050.3922580783083,22612419480.53365,3050.3922580783083
2025-01-13 13:00:00+00:00,3050.1240774319194,3085.9418940663604,3031.3138176145744,3058.604129366327,23793796276.101982,3058.604129366327
2025-01-13 14:00:00+00:00,3059.1117479850277,3059.261814843401,2919.972655915202,3035.124042029021,28377252623.238037,3035.124042029021
2025-01-13 15:00:00+00:00,3035.1013444833284,3074.7240999169317,3024.782939433169,3053.416548921683,31081348604.257256,3053.416548921683
2025-01-13 16:00:00+00:00,3053.8418618333717,3057.078365186146,3008.2694103998397,3008.2694103998397,32475743114.670094,3008.2694103998397
2025-01-13 17:00:00+00:00,3006.9802093421786,3034.3491440641865,3004.783139433842,3018.283797889599,33639833876.497288,3018.283797889599
2025-01-13 18:00:00+00:00,3018.3495993674237,3032.0062363030534,2985.1665134672735,3006.603461210395,34968980657.35001,3006.603461210395
2025-01-13 19:00:00+00:00,3006.544458517686,3035.5840102948628,2992.6588970315,3026.827581375258,36229944832.76997,3026.827581375258
2025-01-13 20:00:00+00:00,3027.0061989030523,3101.691375508274,3010.65636533672,3092.808874108227,37798343956.53084,3092.808874108227
2025-01-13 21:00:00+00:00,3093.9984786389623,3118.5092953823228,3084.392823524794,3112.7773077827374,39462147418.45486,3112.7773077827374
2025-01-13 22:00:00+00:00,3113.274777281759,3141.7615199411553,3111.9045865556095,3128.0881975989323,40333692925.35382,3128.0881975989323
2025-01-13 23:00:00+00:00,3128.5223716097908,3138.8564858447558,3125.604934851285,3135.5328077877016,39912163942.04075,3135.5328077877016
2025-01-14 00:00:00+00:00,3135.7033696567555,3146.839228778063,3126.5961947140986,3132.4701065291197,39995057742.7076,3132.4701065291197
2025-01-14 01:00:00+00:00,3132.505290748597,3158.1864571171864,3131.809670958025,3136.879440082904,39279333128.93089,3136.879440082904
2025-01-14 02:00:00+00:00,3136.9525490906717,3164.6822604150234,3132.0932357172646,3156.6254702518504,39719259050.980095,3156.6254702518504
2025-01-14 03:00:00+00:00,3156.4295664195533,3172.899687440505,3154.3729542297083,3159.1672586763657,39145490019.62418,3159.1672586763657
2025-01-14 04:00:00+00:00,3159.0810506524294,3173.542753017016,3158.491189184953,3171.944213447991,39030216556.10807,3171.944213447991
2025-01-14 05:00:00+00:00,3172.318799469145,3180.91909871239,3159.6838964178937,3159.879883078421,38769700520.165535,3159.879883078421
2025-01-14 06:00:00+00:00,3159.719196700364,3185.68130265098,3157.186641136597,3180.656762744641,38459520280.73275,3180.656762744641
2025-01-14 07:00:00+00:00,3180.1389602763643,3188.5280238717564,3172.1297439449118,3172.1297439449118,38130084168.87504,3172.1297439449118
2025-01-14 08:00:00+00:00,3171.309372296768,3190.192434465358,3169.208276036332,3184.180298765601,37926083749.10658,3184.180298765601
2025-01-14 09:00:00+00:00,3184.424020855348,3254.8706384741477,3178.368422642287,3243.5377543916325,38144459256.50059,3243.5377543916325
2025-01-14 10:00:00+00:00,3243.8701537111415,3244.023384354295,3220.735471581126,3231.223764226148,37317167043.90591,3231.223764226148
2025-01-14 11:00:00+00:00,3230.5208345840983,3234.119980138414,3210.8268289000002,3216.2854367242603,35648645766.61855,3216.2854367242603
2025-01-14 12:00:00+00:00,3216.0473699283752,3218.1317839164144,3180.1870689894513,3182.941759623009,34326856087.88581,3182.941759623009
2025-01-14 13:00:00+00:00,3182.7407261878634,3229.6933559263884,3178.3290724421995,3207.3303952880456,35005736563.348625,3207.3303952880456
2025-01-14 14:00:00+00:00,3208.4141670924023,3230.689149724031,3188.1152880296963,3188.6596220022557,30838289326.0494,3188.6596220022557
2025-01-14 15:00:00+00:00,3188.293677346238,3213.2629016070446,3187.9664931182097,3201.1740808357144,28932645250.669918,3201.1740808357144
2025-01-14 16:00:00+00:00,3200.6128096200864,3201.4526712576558,3172.7890921484063,3190.8134022004774,28098415777.913784,3190.8134022004774
2025-01-14 17:00:00+00:00,3191.8202933062453,3210.226742314407,3183.738973563431,3209.383195538653,27356159220.609577,3209.383195538653
2025-01-14 18:00:00+00:00,3208.555307294525,3230.2171189348387,3206.4685122808046,3227.343393063487,26549251899.70631,3227.343393063487
2025-01-14 19:00:00+00:00,3226.9447789081846,3232.8515142908614,3213.100048715791,3213.8202861909353,25752839228.685974,3213.8202861909353
2025-01-14 20:00:00+00:00,3213.453598185339,3224.5046490390423,3195.5381365611142,3218.0278175793605,25000497754.37309,3218.0278175793605
2025-01-14 21:00:00+00:00,3218.9499146564285,3231.658359986861,3212.2447578901483,3213.1847824508936,23547161896.698254,3213.1847824508936
2025-01-14 22:00:00+00:00,3213.507744288026,3238.2685268061446,3213.3956098052317,3237.0183637443015,22998137985.189827,3237.0183637443015
2025-01-14 23:00:00+00:00,3238.5206635615586,3238.2267616206805,3222.1886333913767,3223.373801247714,22845534242.126987,3223.373801247714
2025-01-15 00:00:00+00:00,3223.3738605821163,3241.1836243381667,3218.0131505561003,3222.2631284547883,22719770241.373844,3222.2631284547883
2025-01-15 01:00:00+00:00,3222.2173158452156,3242.5310010786684,3218.1866228045756,3234.484824297704,22827362291.612453,3234.484824297704
2025-01-15 02:00:00+00:00,3234.2832521872833,3237.8409246722595,3205.8008000207574,3216.5886646886856,22908602077.922348,3216.5886646886856
2025-01-15 03:00:00+00:00,3215.729153075452,3238.2183901431245,3208.5490598561637,3237.0903673910484,23262500572.435333,3237.0903673910484
2025-01-15 04:00:00+00:00,3236.7122464345443,3249.447289395311,3221.765914522439,3226.3379460138813,23159523515.7403,3226.3379460138813
2025-01-15 05:00:00+00:00,3225.968886615373,3233.893003043736,3215.7703073188704,3229.1212754793664,23094726480.150063,3229.1212754793664
2025-01-15 06:00:00+00:00,3228.971849979894,3230.6642982315043,3215.917975006892,3228.245958813077,23016814964.208385,3228.245958813077
2025-01-15 07:00:00+00:00,3227.2772198168946,3248.918854683769,3227.970230575853,3231.896857191412,23407849231.485806,3231.896857191412
2025-01-15 08:00:00+00:00,3231.1492755394825,3246.215976551735,3230.180321987735,3231.2599023067864,22984153001.540543,3231.2599023067864
2025-01-15 09:00:00+00:00,3230.8210504526132,3236.845973132108,3196.7340887994305,3198.6926654193157,22002578678.880207,3198.6926654193157
2025-01-15 10:00:00+00:00,3198.227949447368,3216.960332472965,3198.700642498852,3207.7529999128956,21634353076.857906,3207.7529999128956
2025-01-15 11:00:00+00:00,3207.798392752199,3208.6718816483594,3186.639765072379,3198.503902797649,21598485799.73437,3198.503902797649
2025-01-15 12:00:00+00:00,3197.8077503999157,3210.2928343565377,3186.257839520788,3200.132822227071,21491805123.866184,3200.132822227071
2025-01-15 13:00:00+00:00,3200.155818460408,3295.064785612921,3200.1553634399443,3295.064785612921,21678720444.351826,3295.064785612921
2025-01-15 14:00:00+00:00,3294.783203591468,3325.962961924866,3276.618774391652,3325.962961924866,22173846023.273975,3325.962961924866
2025-01-15 15:00:00+00:00,3326.525084591187,3352.4483882753543,3325.629384089006,3334.935917197492,23140401670.724163,3334.935917197492
2025-01-15 16:00:00+00:00,3336.4803504731904,3365.465266405286,3334.5029982693677,3341.617245514867,23313560526.269276,3341.617245514867
2025-01-15 17:00:00+00:00,3341.769580445563,3358.644170406869,3327.0594638396924,3327.6623704152444,23290008305.427486,3327.6623704152444
2025-01-15 18:00:00+00:00,3327.2622420120756,3373.9655249023594,3326.0039149622257,3373.1669920951704,23315497685.95188,3373.1669920951704
2025-01-15 19:00:00+00:00,3373.0454175931814,3441.6255638758703,3370.464564531246,3439.7219074507307,24198965645.342655,3439.7219074507307
2025-01-15 20:00:00+00:00,3439.4341571236637,3473.2572573236976,3434.2058081380533,3437.152356103893,25169332711.46028,3437.152356103893
2025-01-15 21:00:00+00:00,3436.3230544412863,3446.809979800671,3427.418153941875,3433.104915071539,25439935774.223763,3433.104915071539
2025-01-15 22:00:00+00:00,3433.306797850858,3436.347774861886,3419.6287153256712,3430.069443616672,25617175786.88963,3430.069443616672
2025-01-15 23:00:00+00:00,3429.628439619278,3452.1919703712406,3422.805505032923,3450.837381539274,25993872710.216293,3450.837381539274
2025-01-16 00:00:00+00:00,3450.604979714479,3458.6649799156844,3389.500704479856,3401.906186487495,26768726180.499588,3401.906186487495
2025-01-16 01:00:00+00:00,3402.8374257236214,3412.6441141315304,3395.375492953631,3404.366392338534,26639941186.16714,3404.366392338534
